0,150,0,0,0,0,0
0,0,0,0,0,0,0
697,0,0,0,0,0,0
627,0,0,0,0,0,0
557,0,0,0,0,0,0
487,0,0,0,0,0,0
417,0,0,0,0,0,0
354,0,0,0,0,0,0
284,0,0,0,0,0,1
214,0,0,0,0,0,0
144,0,0,0,0,0,0
683,0,0,0,0,0,0
613,0,0,0,0,0,0
543,0,0,0,0,0,0
473,0,0,0,0,0,0
403,0,0,0,0,0,0
333,0,0,0,0,0,0
263,0,0,0,0,0,1
193,0,0,0,0,0,0
130,0,0,0,0,0,0
0,668,0,0,0,0,0
0,598,0,0,0,0,0
0,528,0,0,0,0,0
0,458,0,0,0,0,0
0,395,0,0,0,0,0
0,325,0,0,0,0,0
683,255,0,0,0,0,1
613,185,0,0,0,0,0
543,0,0,0,0,0,0
473,0,0,0,0,0,0
403,0,0,0,0,0,0
340,0,0,0,0,0,1
263,0,0,0,0,0,0
193,0,0,0,0,0,0
459,0,0,0,0,0,0
389,0,0,0,0,0,0
319,0,0,0,0,0,0
256,0,0,0,0,0,1
186,0,0,0,0,0,0
141,0,0,0,0,0,0
0,717,0,0,0,0,0
0,647,0,0,0,0,0
0,577,0,0,0,0,0
0,514,0,0,0,0,0
0,444,0,0,0,0,0
0,374,0,0,0,0,0
0,303,0,0,0,0,1
0,233,0,0,0,0,0
0,162,0,0,0,0,0
0,569,0,0,0,0,0
0,499,0,0,0,0,0
704,436,0,0,0,0,0
634,366,0,0,0,0,0
564,296,0,0,0,0,0
493,225,0,0,0,0,0
429,161,0,0,0,0,0
357,0,0,0,0,0,0
290,0,0,0,0,0,1
215,0,0,0,0,0,0
142,716,0,0,0,0,0
0,635,0,0,0,0,0
0,568,0,0,0,0,0
0,492,0,0,0,0,0
0,424,0,0,0,0,0
0,348,0,0,0,0,0
0,270,0,0,0,0,1
0,192,0,0,0,0,0
0,635,0,0,0,0,0
0,556,0,0,0,0,0
0,484,0,0,0,0,0
697,404,0,0,0,0,0
618,325,0,0,0,0,1
538,245,0,0,0,0,0
466,173,0,0,0,0,0
386,0,0,0,0,0,0
306,657,0,0,0,0,1
226,577,0,0,0,0,0
146,497,0,0,0,0,0
0,417,0,0,0,0,0
0,345,0,0,0,0,0
0,265,0,0,0,0,1
681,185,0,0,0,0,0
609,0,0,0,0,0,0
529,0,0,0,0,0,0
449,0,0,0,0,0,0
369,0,0,0,0,0,0
289,0,0,0,0,0,1
217,0,0,0,0,0,0
137,0,0,0,0,0,0
0,0,0,0,0,0,0
0,649,0,0,0,0,0
0,577,0,0,0,0,0
0,497,0,0,0,0,0
0,425,0,0,0,0,0
0,345,0,0,0,0,0
0,265,0,0,0,0,0
0,185,0,0,0,0,0
0,0,0,0,0,0,0
0,697,0,0,0,0,0
0,625,0,0,0,0,0
0,545,0,0,0,0,0
0,465,0,0,0,0,0
0,385,0,0,0,0,0
0,313,0,0,0,0,1
0,233,0,0,0,0,0
0,153,0,0,0,0,0
0,0,0,0,0,0,0
673,0,0,0,0,0,0
593,0,0,0,0,0,0
513,0,0,0,0,0,0
441,0,0,0,0,0,0
369,705,0,0,0,0,0
289,625,0,0,0,0,0
209,545,0,0,0,0,0
129,465,0,0,0,0,0
0,385,0,0,0,0,0
0,305,0,0,0,0,1
0,233,0,0,0,0,0
0,153,0,0,0,0,0
0,401,0,0,0,0,0
0,321,0,0,0,0,1
0,241,0,0,0,0,0
0,161,0,0,0,0,0
0,0,0,0,0,0,0
0,0,634,392,0,0,0
0,0,571,392,0,0,0
0,0,0,0,501,386,0
0,0,431,392,0,0,0
0,0,0,0,361,386,0
0,0,297,392,0,0,0
0,0,0,0,227,386,0
0,0,164,393,0,0,0
0,0,0,0,0,0,0
689,0,0,0,0,0,0
609,0,0,0,0,0,0
537,0,0,0,0,0,0
457,0,0,0,0,0,0
385,0,0,0,0,0,0
305,0,0,0,0,0,1
225,0,0,0,0,0,0
145,0,0,0,0,0,0
0,0,0,0,0,0,0
0,689,0,0,0,0,0
0,617,0,0,0,0,0
0,536,0,0,0,0,0
0,456,0,0,0,0,0
0,376,0,0,0,0,1
0,296,0,0,639,411,1
0,216,548,418,0,0,0
0,144,0,0,468,411,0
0,0,377,418,0,0,1
0,0,0,0,288,411,0
0,0,206,418,0,0,0
0,0,0,0,126,411,0
0,0,0,0,0,0,0
0,0,0,0,657,386,0
0,0,567,392,0,0,0
0,0,0,0,477,386,0
0,0,387,392,0,0,0
0,0,0,0,297,386,0
0,0,216,392,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
